"Unix time","Rel. Time","Beam Current (mA)","Counts 34","Counts 35","Current 34 (mA)","Current 35 (mA)","Time 34 (ps)","Accuracy 45 (ps)","Time 35 (ps)","Accuracy 35 (ps)"
1479340570,14974,0.479090043715099,0.027475473267924,0.450022909172374,0.027567058178817,0.451522985536282,435.478921217026,0.866052076712553,433.234697770473,0.379321383497499
1479340637,15041,0.477674034642009,0.02808460551113,0.447813513953063,0.02818940919736,0.449484625444648,434.062259505467,1.15652196270096,434.119470082308,0.390271405075711
1479340700,15104,0.474962017264733,0.026275559437722,0.446966034292398,0.02637108166451,0.448590935600223,434.452544812188,1.10860602371788,432.677748491073,0.41291254574713
1479340766,15170,0.473174005808033,0.027736713103616,0.444005318739472,0.027820907956642,0.445353097851391,435.0219187383,0.971641967367714,432.688157259747,0.377561791813792
1479340833,15237,0.470029985662696,0.027074962064117,0.441287922171598,0.02717133329551,0.442858652367186,435.39779183152,0.902062107574546,433.512669882219,0.372299746985866
1479340899,15303,0.46910597974212,0.027130209133351,0.440573015477443,0.027211579194691,0.441894400547429,433.786281244466,0.825287421124767,432.813907472934,0.38390440099016
1479340963,15367,0.465775958404979,0.027035420717256,0.437154747064786,0.027127780529325,0.438648177875654,433.253648998573,1.05644776695119,431.354477702669,0.438449243239951
1479341029,15433,0.465037953676207,0.027628906164581,0.435735033741788,0.027728722238689,0.437309231437517,433.698583111877,1.07720661732682,432.40962132549,0.470893520099942
1479341095,15499,0.464917952907301,0.026693043082042,0.436623019184444,0.026785332858655,0.438132620048645,433.692283389391,0.782269128014502,430.937335463526,0.420844647694493
1479341162,15566,0.461215929186551,0.0249918442658,0.434466484522046,0.025087447441744,0.436128481744807,436.660485394341,1.06910148353417,434.180702267511,0.39902534515248
1479341225,15629,0.460849926841387,0.027325586906974,0.431837960856726,0.027425946132505,0.433423980708883,435.79817181751,0.834035435283712,433.700913129513,0.480095790548445
1479341291,15695,0.459493918152749,0.026827691428976,0.431334135809864,0.026905692086973,0.432588226065777,435.139416183432,0.803067820545385,432.809956505935,0.461067878206023
1479341358,15762,0.45659589958367,0.026520200758153,0.428622113477839,0.026604898168246,0.429991001415423,435.330503794347,0.886033918805168,432.218932768137,0.464417302007292
1479341425,15829,0.455053889703227,0.025748407794143,0.427569285838679,0.025847023588451,0.429206866114777,434.061734911737,0.836248143042922,433.699571406862,0.40364302678744
1479341488,15892,0.452959876285818,0.026058237534545,0.425519527225305,0.026137992104529,0.426821884181289,434.674187332249,0.709943658395638,433.582681615832,0.468004901809118
1479341554,15958,0.453511879822785,0.026166242319619,0.425586693194947,0.02626812314734,0.427243756675445,435.787872509977,0.831882531042887,434.001653150176,0.455915033332411
1479341621,16025,0.450061857716738,0.02679235644695,0.421653257029369,0.026888918862755,0.423172938853983,435.859582105692,1.10929528307124,434.803044242059,0.465292938952334
1479341688,16092,0.448825849797006,0.026197881580813,0.420990600617392,0.02629380436095,0.422532045436056,433.42688942694,0.927803264667631,433.633560591673,0.400679010306942
1479341751,16155,0.448027844683781,0.026450466563332,0.420085694831703,0.026538826079006,0.421489018604775,433.597906005147,1.02286930851369,432.462621756031,0.528372914942326
1479341817,16221,0.444757823731093,0.027146446822742,0.415904053208807,0.027251057407801,0.417506766323292,434.713211197803,0.780324034117622,433.84325992777,0.391311718328921
1479341884,16288,0.443035812697292,0.025828783645518,0.415425733627944,0.025933051573233,0.417102761124059,435.58237498327,1.14214843123915,433.476264775308,0.445070724240928
1479341950,16354,0.440629797280726,0.026166774812005,0.413107957344528,0.026247493508904,0.414382303771822,434.512938089966,1.02068843422664,433.586049134902,0.41835423996694
1479342014,16418,0.438229781902606,0.02699269384988,0.409507579064633,0.027099644771846,0.411130137130761,433.809344730378,0.948725541375099,432.890465335987,0.460801865298949
1479342080,16484,0.437053774367327,0.026228146161202,0.409318970337545,0.026318875364302,0.410734899003026,433.533762068095,0.916010801420529,433.586124873585,0.453064948730501
1479342147,16551,0.435205762526175,0.024842183902121,0.408976530714839,0.024921611778514,0.410284150747661,434.435851630653,0.900353702167185,433.695432902695,0.40950470489149
1479342213,16617,0.434587758566309,0.026845218394774,0.406033928220951,0.026951178825818,0.407636579740492,436.390487888616,1.02392092203662,434.342662419596,0.394614798151511
1479342277,16681,0.433663752645733,0.027115645511765,0.40497776298449,0.02721419109115,0.406449561554583,435.818500660872,0.917018145992157,433.727971655898,0.412512972734234
1479342343,16747,0.43150973884387,0.024921697604515,0.405127485241559,0.025006338004645,0.406503400839226,434.52707657562,0.945709091347252,433.983445293322,0.439530942035407
1479342409,16813,0.428857721851048,0.025796298108918,0.401486427473476,0.025891385204263,0.402966336646785,434.921949177891,0.692100820178036,432.790389372428,0.387838780827817
1479342476,16880,0.428425719082986,0.025190630621864,0.401446769518566,0.025296221181672,0.403129497901314,430.792216500024,0.758565732499821,430.965110005545,0.476518571481063
1479342540,16944,0.425527700513906,0.025568188013711,0.398681103099509,0.025645233780434,0.399882466733473,432.744203392858,0.969171498038702,432.92487363243,0.476611511830759
1479342606,17010,0.425467700129453,0.025688791153138,0.398214974132152,0.025783566427337,0.399684133702117,434.594673887276,0.819989677652319,433.33005168553,0.479721524947706
1479342672,17076,0.422263679599663,0.025688517173936,0.395263736624055,0.025768546640282,0.396495132959381,435.050585305717,0.675205813076415,433.852794122728,0.450732170308468
1479342739,17143,0.421957677638953,0.024777693797179,0.395521996896237,0.024875436179022,0.397082241459931,434.192235042985,0.904173801065581,433.168765961909,0.417206506732668
1479342803,17207,0.420103665759355,0.02586605894476,0.392895718246798,0.025948944658506,0.394154721100849,431.435420750702,0.64798293868104,431.497529877902,0.454034420437697
1479342869,17273,0.419059659069873,0.025931412321394,0.391567416805415,0.026028357562898,0.393031301506975,434.720871053074,0.91749914959588,432.483083597191,0.472356152560083
1479342935,17339,0.416221640885246,0.026288494080731,0.388267951871541,0.026394089995513,0.389827550889733,432.286388982504,0.965538087112927,432.149326426312,0.364995266854173
1479343002,17406,0.415111633772865,0.024821076132366,0.388822312165671,0.024909179638291,0.390202454134574,435.770550620546,0.82299250131982,433.131641298601,0.35673205972685
1479343065,17469,0.412645617971847,0.024463813924318,0.386716443188254,0.024550997865602,0.388094620106245,434.117583120468,0.892447380161849,433.088825418807,0.496632351484182
1479343131,17535,0.412891619548104,0.024833823515725,0.386385537306022,0.024934812384537,0.387956807163567,431.917028399241,0.907426391898974,431.969824720696,0.4177295203056
1479343198,17602,0.410119601786376,0.025933827119011,0.382672187886051,0.02602989300271,0.384089708783666,434.272878235973,0.973992145298318,433.455651059305,0.434662780318367
1479343264,17668,0.409075595096894,0.025983529019999,0.381756822707291,0.026068618304628,0.383006976792266,434.801418697703,1.04768252096148,433.890178414146,0.505804789551562
1479343328,17732,0.407839587177162,0.025141010115854,0.381154557209279,0.025236551937722,0.38260303523944,436.621232095817,0.775612680674323,435.350854999953,0.434514676929242
1479343394,17798,0.405865574528658,0.024742789834347,0.379632629221226,0.024833968976188,0.38103160555247,433.845386907933,0.812965855811379,434.24375633137,0.514821302553705
1479343461,17865,0.406423578104071,0.02540919209812,0.379470692682857,0.025506070213486,0.380917507890585,434.230639963104,0.601814249805091,432.692565179082,0.47849614950461
1479343527,17931,0.404695567031825,0.025299293329059,0.377999380206069,0.025386921731137,0.379308645300687,434.433673205746,0.936599647435442,432.36618543439,0.477292521883954
1479343591,17995,0.402355552038157,0.025424673799803,0.375378700350698,0.025523135087852,0.376832416950306,431.469402197194,0.583984349731124,430.675005294305,0.4591264582875
1479343657,18061,0.399457533469078,0.025905376379529,0.372158077106972,0.02599610102741,0.373461432441668,431.995325421596,0.785637634319451,431.575526517804,0.385704947047259
1479343724,18128,0.397915523588636,0.025510563436755,0.371096331369669,0.02559473710595,0.372320786482686,434.294289443059,0.797396467734528,432.657971696642,0.387011293694995
1479343790,18194,0.396871516899153,0.024616298638688,0.370508053845045,0.024725147209399,0.372146369689754,433.533826427819,0.975632756415795,432.832533997541,0.510693053224719
1479343854,18258,0.39520350621136,0.024650366188544,0.368927166895258,0.024752203386143,0.370451302825217,434.45419682908,0.89447455904004,433.672751340453,0.446156101255541
1479343920,18324,0.393601495946465,0.025161669452596,0.367121177150222,0.02524624979863,0.368355246147835,435.51948403514,0.819750197754912,434.362282766458,0.445887657588573
1479343986,18390,0.392617489641436,0.024747452671261,0.366453256854583,0.024837078528276,0.36778041111316,434.801629314578,0.666215790958368,433.261587247117,0.392396467258174
1479344053,18457,0.390769477800283,0.024142632123024,0.365105444926031,0.024236995129071,0.366532482671212,435.23211045914,1.21778653473076,433.102742052739,0.433513312000156
1479344116,18520,0.389287468304294,0.025639368955334,0.362206466148932,0.025734671166079,0.363552797138215,434.376683393026,0.897304673489691,432.896568454169,0.462640165486536
1479344182,18586,0.387991460000109,0.024548938407385,0.361855708083502,0.024649751343916,0.363341708656194,434.600393182251,0.857616354083224,433.705770786418,0.463662933079465
1479344249,18653,0.387379456078689,0.023396154228542,0.362461853200912,0.023488405902896,0.363891050175792,435.209935318667,0.748632634593936,433.293810140256,0.410487699926709
1479344315,18719,0.384541437894062,0.023811616075816,0.35948305976127,0.023889069328653,0.360652368565409,437.132799220294,0.97628590795247,433.98367744355,0.48896620058532
1479344379,18783,0.384295436317805,0.024139004256323,0.358818832598824,0.024223317243329,0.360072119074476,437.641291642834,0.878496756830114,434.078116795504,0.462453300947711
1479344445,18849,0.38299942801362,0.023075053485112,0.358189873863856,0.023180029560108,0.359819398453512,434.688792054459,1.0674096256159,434.163246188305,0.37390372232836
1479344512,18916,0.382015421708591,0.02460854612862,0.356163234588,0.024688920248416,0.357326501460175,436.457259890986,0.907598314487985,434.533587959734,0.385437535793863
1479344578,18982,0.379921408291181,0.024734748846988,0.353592367121765,0.024838982507541,0.35508242578364,433.877941798585,1.10585860510134,433.013972313617,0.430128474147197
1479344642,19046,0.378685400371449,0.024653157930867,0.352527877884403,0.024751485612981,0.353933914758468,434.491607423666,0.917716158463925,432.968751587168,0.449510691793162
1479344708,19112,0.377515392874616,0.02459107455832,0.351567569375147,0.024679770949874,0.352835621924742,434.968980801671,1.30228758309944,432.646362552646,0.459741825889108
1479344774,19178,0.374311372344825,0.025074662400956,0.347765336111051,0.025173616918365,0.349137755426461,432.911108661614,0.850255903798178,432.250510762955,0.474757509014774
1479344841,19245,0.373693368384959,0.024838837548501,0.347481452239057,0.024930440604143,0.348762927780816,434.363655572568,0.93178415007181,432.060555237655,0.450544282990344
1479344904,19308,0.373261365616898,0.024560108808462,0.347209503173858,0.024658658099205,0.348602707517693,434.437796088105,1.07611851751024,432.376203084715,0.439941413610321
1479344971,19375,0.372643361657032,0.024124209669607,0.347268152638361,0.024205469742932,0.3484378919141,432.992742423295,0.718151375102606,431.095968713692,0.420352691222339
1479345037,19441,0.370735349431427,0.023297409092764,0.346273069884025,0.023370841536819,0.347364507894608,432.955849746719,0.945006434457042,431.994711820735,0.473067236550821
1479345104,19508,0.369379340742789,0.023586383936225,0.344339322806518,0.023679571144945,0.345699769597843,432.331593200246,0.944903917202877,431.572886022252,0.361352538086766
1479345167,19571,0.369133339166532,0.023993589093943,0.343487170186976,0.024101489498846,0.345031849667686,432.888316241843,0.874361057360956,431.210482078598,0.40429981014619
1479345234,19638,0.365863318213843,0.023585089806077,0.340961058477729,0.02367030692121,0.342193011292633,431.124642570168,1.14504699637455,430.512440787652,0.500658951774145
1479345300,19704,0.366049319405647,0.024486842980142,0.340168152033162,0.024580472857494,0.341468846548153,430.997070996241,1.25376626281655,431.598848682029,0.473459917916048
1479345367,19771,0.364015306372691,0.024020281325578,0.338507458732947,0.024118844159283,0.339896462213408,433.267906585755,0.932091058541897,431.099647766118,0.470475360529873
1479345430,19834,0.363031300067661,0.024070109569102,0.337578573238716,0.024162131883902,0.338869168183759,430.8837115167,0.828033651635336,431.877023606944,0.431590719423937
1479345496,19900,0.359581277961614,0.023358049291367,0.335019841718644,0.023436482622321,0.336144795339293,432.741122978768,0.96277262747512,429.608863779023,0.386837291874006
1479345563,19967,0.358963274001748,0.024064925320598,0.333573530901194,0.024154070210873,0.334809203790875,432.443510845872,0.664361762138794,430.559139565276,0.552305762382644
1479345629,20033,0.357913267273821,0.022941572591325,0.333765870786186,0.02301912492998,0.334894142343841,431.279303997968,0.930052061639219,429.914076511082,0.450634106094813
1479345693,20097,0.357175262545048,0.023504316042932,0.332424859501828,0.023586603263773,0.333588659281275,430.973020563826,0.824451204128781,430.624183803943,0.479222842739546
1479345759,20163,0.355387251088349,0.024277661062739,0.329811484660066,0.024366663966299,0.331020587122051,433.636239742725,0.997937768683057,431.057821163066,0.428119582065244
1479345826,20230,0.35440324478332,0.023753733240586,0.329268480540374,0.023846658390184,0.330556586393136,430.409880020747,1.0130968858054,429.689161185522,0.497408506107019
1479345892,20296,0.354589245975124,0.02340461116165,0.329526286696406,0.023514584510785,0.33107466146434,432.296106225365,0.866982077842393,431.664720209696,0.439712660254657
1479345956,20360,0.352861234902878,0.023855539971877,0.327625492749854,0.023949216344814,0.328912018558064,430.763409804769,0.975423602483282,429.865706763877,0.511041795732517
1479346022,20426,0.351937228982302,0.022895195099437,0.327678664975507,0.022984233674987,0.328952995307314,434.091518667742,1.06302302084884,430.35766960044,0.375827081528544
1479346089,20493,0.349777215141994,0.023259122603896,0.325112235564055,0.023352985084137,0.326424230057856,432.70790277883,0.916368069703047,432.093856972116,0.416731446120571
1479346155,20559,0.348421206453356,0.023290021978038,0.32362910194083,0.023390862585629,0.325030343867727,434.149818089295,1.16806235391766,431.873937616956,0.50952540238072
1479346220,20624,0.346021191075236,0.022878836611734,0.321784743120392,0.022968955121283,0.323052235953953,434.045452988912,0.816535770862368,432.660846677308,0.489298170281276
1479346285,20689,0.346021191075236,0.02239125518703,0.322150680503805,0.022487389739512,0.323533801335724,433.55396653439,0.656007737681538,432.574502332116,0.425417668233399
1479346352,20756,0.343123172506156,0.023124089012818,0.318485282074998,0.023226560671115,0.319896611835041,433.490051260407,1.23936287169847,432.969512113814,0.43261365149991
1479346419,20823,0.343921177619381,0.024007785562854,0.318601069373027,0.024099744545002,0.319821433074379,432.159803158356,0.938463398215283,431.466347379754,0.478271046271904
1479346482,20886,0.340903158281395,0.022287759842706,0.31697636730249,0.022395435041513,0.318507723239882,434.69669346301,0.935655872200866,432.803528163433,0.41453029394911
1479346548,20952,0.340531155897786,0.022550598459663,0.316455396189643,0.022652051824629,0.317879104073158,433.608250579965,1.06028230794503,431.681338002818,0.43764810690595
1479346615,21019,0.339793151169014,0.023807458668339,0.314873338818573,0.02388565121574,0.315907499953274,432.85026916567,1.1614483348352,431.850268180511,0.43121356723062
1479346682,21086,0.338191140904119,0.022311919530756,0.314455714718141,0.022406231343154,0.315784909560966,433.920796218274,0.798620942810338,432.3048395798,0.495248711509267
1479346745,21149,0.336715131446576,0.02258369677587,0.312854287680622,0.022669681970448,0.314045449476128,433.734327690445,1.0384910824548,432.935418120778,0.462876642409773
1479346811,21215,0.335539123911297,0.022307138052621,0.312035851018806,0.02238694335997,0.313152180551327,434.259332751424,0.993482757107373,432.187366883127,0.416624154436389
1479346878,21282,0.334123114838206,0.022875292105775,0.309996952350708,0.022961253088839,0.311161861749367,433.755094615776,1.13758803575654,431.598273926866,0.390264187132077
1479346944,21348,0.334123114838206,0.023249092749734,0.30953716083981,0.023342488467941,0.310780626370265,431.843318904001,0.884769526400811,431.56175942049,0.456982813264322
1479347008,21412,0.332581104957764,0.022483181141734,0.308923544594881,0.022562852973075,0.310018251984689,436.571532932348,1.18525946491881,434.054370776892,0.472488157212776
1479347074,21478,0.331843100228992,0.02219502679259,0.30840891646353,0.022278217337573,0.309564882891419,433.522776627811,0.904497155197131,433.075837206815,0.416143584080387
1479347141,21545,0.329503085235325,0.023249045629591,0.305095449291968,0.02333108178213,0.306172003453195,434.856002291866,0.899712648859835,433.353707425269,0.467422905483493
1479347207,21611,0.327469072202368,0.023424885234741,0.302900001154181,0.023507019397611,0.303962052804757,434.471425693673,1.15514038849517,433.316123195908,0.438672433437396
1479347271,21675,0.326971069011408,0.023061832747262,0.302711824853804,0.023146598660744,0.303824470350665,435.443692075694,0.920257119575154,432.875215031601,0.39135050434814
1479347337,21741,0.326419065474441,0.022106704448509,0.303288471556738,0.022176265473234,0.304242800001207,433.486630483429,0.776208387805925,432.189570347589,0.417987594651709
1479347404,21808,0.326293064667089,0.02333331412093,0.301824195925607,0.023414801559615,0.302878263107474,432.235900775865,1.24772160146612,431.819803936307,0.464935821419652
1479347470,21874,0.325927062321926,0.022973038702278,0.301550375633766,0.023072403056526,0.3028546592654,434.341698054581,1.48166115359577,432.906167716809,0.423176367792133
1479347534,21938,0.323833048904516,0.022323810179801,0.300207782026991,0.022413889641718,0.301419159262799,432.855592068677,0.878558084992815,432.205748250553,0.431439286419264
1479347600,22004,0.321367033103498,0.022369290504463,0.297480920845651,0.022475372117796,0.298891660985702,434.130938869856,0.92452762274506,432.006392073902,0.435598628204979
1479347667,22071,0.320749029143632,0.023482690462321,0.295962607023126,0.023578528864752,0.297170500278881,434.117832310292,0.816781055389899,431.238509108297,0.459617890768543
1479347733,22137,0.320689028759179,0.022078847898235,0.297222456663951,0.022174805387391,0.298514223371788,433.084132707108,1.13161145082001,431.845808860032,0.438745865409078
1479347797,22201,0.319393020454994,0.02228467256455,0.295654663489981,0.022386562696418,0.297006457758577,432.127434984125,0.781503457025546,433.413515084197,0.398153510077587
1479347863,22267,0.31809701215081,0.021700099366736,0.295121351387606,0.021787466585672,0.296309545565138,435.372507919496,0.799129354370751,432.858472806473,0.425032128937964
1479347930,22334,0.316495001885915,0.023653253812052,0.291595220059044,0.023746781444894,0.292748220441021,433.119510418024,0.885124082551449,431.062381089518,0.419242578363564
1479347997,22401,0.315630996349791,0.021906053425558,0.292453472690442,0.021994655464169,0.293636340885623,432.892191593737,1.03190017559475,432.428188976516,0.480739612396124
1479348061,22465,0.315018992428371,0.021803448762869,0.292068820495696,0.021883107026204,0.293135885402167,433.720401781841,0.879988563930093,433.781672585923,0.494260592202764
1479348127,22531,0.314340988084052,0.021994750541642,0.291214270395163,0.022074241658949,0.292266746425103,434.058527220401,1.09119688605916,432.765629085324,0.538378329850689
1479348193,22597,0.313164980548773,0.022865325011338,0.289027636099898,0.022958578599865,0.290206401948908,430.620436168994,0.819806098394796,429.655965543304,0.504204303324801
1479348260,22664,0.311376969092074,0.021996999220393,0.288115415622674,0.02208669701222,0.289290272079854,430.758189647449,0.93224829186411,431.474928959574,0.386451389386071
1479348324,22728,0.309528957250921,0.023271815837322,0.28510659020213,0.023358642331591,0.28617031491933,433.714461489956,0.764915446858568,432.38033741855,0.519823611414986
1479348390,22794,0.309654958058273,0.022619242520572,0.285815141658516,0.022708754124997,0.286946203933276,433.781816677467,0.845068177899176,431.796739007524,0.460464968313582
1479348456,22860,0.308850952906602,0.02129156566653,0.286265254449922,0.021381155984417,0.287469796922185,433.532774532409,1.07192054121319,432.965466837572,0.578176867932693
1479348523,22927,0.307248942641707,0.022507427732626,0.283668251250788,0.022586324934086,0.284662617707621,434.87067286793,1.02398451150303,432.752362562269,0.366872035668802
1479348587,22991,0.30669693910474,0.023068488390184,0.282519684917431,0.023152187803815,0.283544751300925,432.693242130909,0.85702329558129,431.289994113882,0.514749659820857
1479348653,23057,0.305586931992359,0.022715869843912,0.281624459535061,0.02280891588474,0.28277801610762,431.707419588079,1.13948033740886,430.786932778332,0.331458052167961
1479348719,23123,0.303180916575794,0.022074867403654,0.279926476104769,0.022161088606357,0.281019827969437,430.866469221385,0.990554637408054,429.913786548312,0.517268799222401
1479348786,23190,0.303492918574949,0.022592254507093,0.279764044785281,0.022677183420993,0.280815735153957,433.92485378763,0.857347586024503,432.236393166903,0.417933225391031
1479348849,23253,0.302628913038826,0.022805250232569,0.278588442753038,0.022898714372866,0.27973019866596,434.871936250772,0.949404919518694,432.465253059561,0.38972686050396
1479348916,23320,0.301272904350188,0.022566435902468,0.277607963222983,0.022649019053512,0.278623885296677,435.878348926593,1.29175367835936,434.337175453337,0.529244497067062
1479348982,23386,0.301146903542837,0.022005993776024,0.277992501064821,0.022090233781167,0.27905666976167,433.616139327441,0.918829832510918,432.917277302565,0.448784690314022
1479349049,23453,0.299790894854199,0.022425609295002,0.276012284166226,0.022527278289722,0.277263616564478,434.898916731171,0.877151879566789,433.281770122648,0.437747641986403
1479349113,23517,0.300102896853355,0.022268449877025,0.276634161734731,0.022357871951983,0.277745024901372,436.151579050872,0.815808406572376,433.162906420193,0.516828239834824
1479349179,23583,0.298128884204851,0.020801141200998,0.276172990979192,0.020882024204985,0.277246859999866,432.587537655792,0.986472241856318,431.742415054373,0.480940931401233
1479349245,23649,0.297450879860532,0.02212651040802,0.274356237028167,0.022198762140537,0.275252117719995,435.8090784947,0.999659508845927,433.949907536089,0.405629242457759
1479349312,23716,0.295356866443123,0.023009190224612,0.271217345877732,0.023097584650799,0.272259281792324,433.697627611721,0.909283305151574,432.740506932433,0.432701258738491
1479349376,23780,0.294678862098804,0.022514238032739,0.271183076903875,0.022589481439219,0.272089380659585,433.631161054606,0.814376837206319,433.12989555065,0.396006406112275
1479349442,23846,0.2927048494503,0.022420011305543,0.26897866887747,0.022520507058376,0.270184342391924,433.465619335607,0.840258588991831,432.257966362315,0.456633900101226
1479349508,23912,0.29239884748959,0.022278007427778,0.268938487712293,0.022368457161445,0.270030390328145,432.700040331127,1.27008164422755,431.382530426163,0.476273498182361
1479349575,23979,0.29159484233792,0.020270886088452,0.270196079203388,0.020349597507838,0.271245244830082,434.612483755657,1.04645226359181,432.150951538915,0.458599835057867
1479349639,24043,0.290916837993601,0.022018393130586,0.267685700749241,0.022110565375397,0.268806272618204,434.832627664335,0.99921847506189,433.455462614461,0.421323505601324
1479349705,24109,0.288636823384387,0.021512725167281,0.265991032605842,0.021597507812491,0.267039315571896,434.309540039862,0.859925663898146,433.187011044097,0.464124072748036
1479349788,24192,0.28869682376884,0.021117681422684,0.266376434158621,0.02120602552078,0.26749079824806,433.094438435091,0.941199185941297,432.140144317529,0.375810563647901
1479349855,24259,0.286044806776017,0.022095546337721,0.26287635917348,0.022178734677182,0.263866072098835,434.720243787325,0.953170969104055,432.73704439288,0.455973183743308
1479349925,24329,0.284076794165959,0.020823577383444,0.262127618005031,0.020906414966842,0.263170379199117,431.502372973867,0.737552466628259,431.74677274979,0.476111373742768
1479349991,24395,0.285366802431698,0.021105350589816,0.262966740756181,0.02120154212784,0.264165260303859,433.338998709132,0.944406634918181,431.507976470584,0.398249602805459
1479350061,24465,0.283026787438031,0.021440242010209,0.26024555574573,0.021542310142668,0.261484477295363,437.232219524233,1.00782629367526,434.013986624805,0.425008436559341
1479350136,24540,0.283332789398741,0.02099170905959,0.261282807572415,0.02107040888092,0.262262380517821,433.142803129982,1.11502482166339,432.750386470261,0.398462090101702
1479350209,24613,0.280374770445209,0.020034410206228,0.259240072264268,0.020113341945481,0.260261428499727,435.862187957241,0.867131496515932,435.003388698135,0.451330579153905
1479350275,24679,0.281238775981332,0.021140075154871,0.258753282729553,0.02124169328507,0.259997082696262,434.391085198314,1.03609898922847,432.900169138236,0.472289414789487
1479350355,24759,0.27840675783515,0.020339933976941,0.256924658334888,0.020423722430207,0.257983035404943,433.816708013254,1.17081375936949,432.841869328584,0.473869613786001
1479350436,24840,0.279018761756571,0.022154681921995,0.255763322370292,0.022242430578497,0.256776331178074,434.497165337703,0.797974460909235,433.959121141413,0.581218552534677
1479350521,24925,0.277050749146512,0.020161438952811,0.25561385330873,0.020254685327105,0.256796063819407,434.988259405884,1.05352272533902,432.090838620112,0.539813527299294
1479350604,25008,0.275016736113556,0.021572676926293,0.252141323844481,0.021675351574251,0.253341384539305,435.193588544905,0.980735031667894,432.735728687092,0.438117505293871
1479350700,25104,0.273042723465052,0.020596885196887,0.251297313071313,0.020683889780935,0.252358833684117,435.098871432729,0.849308401075761,433.200545053282,0.444901134246516
1479350795,25199,0.273660727424918,0.020332685980765,0.252251424183447,0.020412993378985,0.253247734045934,434.421802406177,0.839569744015708,434.080273109274,0.530940340875544
1479350891,25295,0.272238718313382,0.020753764531617,0.25020250563437,0.020851993027524,0.251386725285858,433.507798250929,1.0935095170111,432.955295205915,0.621106206711169
1479350980,25384,0.270702708471385,0.019884130581098,0.249518759237515,0.019980067799295,0.25072264067209,433.076266128467,0.951337964959629,431.102147818052,0.436879961284623
1479351075,25479,0.268110691863015,0.021244633741996,0.245500442511599,0.021353396774709,0.246757295088307,433.189346830119,1.00455275005337,430.968545084355,0.487143963771251
1479351166,25570,0.268542694631077,0.020535708855843,0.247001091972951,0.020612919700106,0.247929774930971,433.437943219516,1.27189375141703,432.506728376808,0.496254815439355
1479351263,25667,0.267000684750635,0.020917532753793,0.245060517062212,0.020997956682591,0.246002728068044,432.694259903414,0.993248172916804,431.871161867065,0.470313108786566
1479351357,25761,0.266016678445606,0.021004159619683,0.243885918052788,0.021093492155935,0.244923186289671,432.64064986046,1.16758026491128,433.776303025439,0.55896371406638
1479351451,25855,0.26620267963741,0.020753525175363,0.244535379846117,0.020825009674478,0.245377669962932,435.281710520002,0.897706084367122,432.781132880038,0.4795973809055
1479351547,25951,0.262626656724011,0.021138167672028,0.240313287337957,0.02123318191044,0.241393474813571,433.697371274391,1.19431664369202,432.564175182037,0.466069180387626
1479351645,26049,0.260466642883703,0.020934161442898,0.23829926902126,0.021033748397551,0.239432894486153,432.927431029583,0.982012499091104,430.802302874383,0.457794812221265
1479351739,26143,0.26121064765092,0.019943195937532,0.240331883491143,0.020014882479363,0.241195765171557,432.677157764886,1.04545932494389,432.938845552286,0.532701371256164
1479351831,26235,0.260220641307446,0.020440292066446,0.238475315209065,0.020543318983402,0.239677322324044,432.229585338305,0.811316046314736,431.953045017622,0.517894562931915
1479351897,26301,0.259914639346736,0.019738203522413,0.238957266099326,0.019831224943296,0.240083414403439,434.212003597409,0.807029097843013,432.583202107637,0.541103861068964
1479351989,26393,0.259050633810612,0.020241980161916,0.237796554640601,0.020321374846355,0.238729258964257,432.98007994521,1.12352554555295,431.007777339744,0.426976789457445
1479352053,26457,0.257880626313779,0.020079569416148,0.236866017753548,0.020152640075221,0.237727986238558,434.378240151091,1.26650084324084,432.752400189187,0.483398827291558
1479352150,26554,0.257142621585007,0.020557364322605,0.235659537440421,0.020631638734286,0.236510982850721,433.126167979154,1.01889914986659,431.318674464023,0.611819753262395
1479352245,26649,0.254676605783989,0.019743327605677,0.233809048135243,0.019830867870206,0.234845737913783,435.148203726229,0.819029564302653,434.1823657237,0.420475473894291
1479352311,26715,0.253506598287155,0.020571204499735,0.231642797029582,0.020676631922796,0.232829966364359,433.895026300703,0.934043325292312,432.826796949613,0.472202413132283
1479352406,26810,0.253752599863413,0.021368805503432,0.231251672214104,0.021464570099239,0.232288029764173,434.246402713086,0.878164702024501,432.720742854698,0.498102823976566
1479352471,26875,0.252702593135485,0.020105626505061,0.231560270263757,0.020188448334379,0.232514144801106,434.391780031717,0.803829314254436,432.155511314505,0.498074330367394
1479352568,26972,0.25079458090988,0.020101382489193,0.229639309438987,0.020186208976053,0.230608371933827,433.186711822685,1.17308140139755,431.948771004358,0.421394058619927
1479352635,27039,0.251346584446847,0.02003430424684,0.230167014569608,0.020126008799763,0.231220575647084,433.305499523669,1.05164693679005,432.003943529921,0.474064777468912
1479352727,27131,0.2478965623408,0.019560403264562,0.227247717281677,0.01964666606817,0.228249896272629,435.289041962321,1.07571024344626,433.045092074693,0.565055647018446
1479352792,27196,0.248694567454025,0.019356937568334,0.228340170944972,0.019434886602775,0.22925968085125,434.725520435251,0.834751475553404,433.136424261292,0.41266500590678
1479352890,27294,0.245490546924234,0.020625675614004,0.223856091088327,0.020710781239276,0.224779765684959,432.737798685153,0.755646773747051,431.760135766936,0.410725497587393
